filename,method,lpips,niqe,brisque,psnr_check,ssim_check,entropy_check
124.png,hist_eq,0.3261660039424896,9.307707509704066,27.33123779296875,16.94276015779402,0.5577072501182556,7.820010185241699
125.png,clahe,0.5143128633499146,9.108571555615184,32.46209716796875,5.868159830084963,0.26508432626724243,5.3672637939453125
125.png,gamma,0.40237492322921753,6.914092155384635,26.36175537109375,6.484560805513912,0.3441096544265747,5.541979789733887
125.png,log,0.3781132996082306,8.239893425515737,29.03143310546875,8.510002310250131,0.4984397888183594,6.702372074127197
125.png,retinex,0.5715660452842712,11.174296699512373,18.227294921875,9.990267370472273,0.6860284805297852,5.032820701599121
125.png,hist_eq,0.5251364707946777,8.221707909185945,32.67987060546875,14.291821940866702,0.4037180244922638,7.79608678817749
126.png,clahe,0.555340588092804,9.83304401807171,29.11956787109375,5.0765712303882555,0.2321973592042923,5.241489410400391
126.png,gamma,0.4596594572067261,7.684300700181572,26.38397216796875,5.555536496085304,0.2943793833255768,5.4394636154174805
126.png,log,0.502835750579834,9.38261219464036,31.46112060546875,9.476533443280525,0.49447116255760193,7.196318626403809
126.png,retinex,0.5740505456924438,11.64917113686606,1.4364013671875,11.069723393555766,0.6916279792785645,5.048942565917969
126.png,hist_eq,0.5574678778648376,9.549143081132412,34.38153076171875,13.263168875755785,0.3742619454860687,7.7305707931518555
127.png,clahe,0.6046496629714966,7.116918967886909,14.31805419921875,6.559541901522317,0.2674112319946289,4.749195098876953
127.png,gamma,0.4613129496574402,7.640401495716287,13.44439697265625,7.383799340501774,0.36827924847602844,4.9468841552734375
127.png,log,0.4296887516975403,6.944449867162067,13.77435302734375,8.029302820743421,0.4300057590007782,5.734159469604492
127.png,retinex,0.6512812376022339,8.256682709215738,16.3343505859375,9.031102044037793,0.6869691014289856,4.221269130706787
127.png,hist_eq,0.5822605490684509,8.169363703888768,38.43231201171875,13.383954471333068,0.29753318428993225,7.692422389984131
128.png,clahe,0.6450878381729126,9.07793661387588,15.74139404296875,5.3940796330113105,0.21453063189983368,4.5770392417907715
128.png,gamma,0.4978259205818176,8.61761070934122,14.22137451171875,6.0144118825299575,0.29357755184173584,4.811420440673828
128.png,log,0.47606855630874634,8.117827337694976,14.63348388671875,6.531167980128396,0.3470735251903534,5.605851173400879
128.png,retinex,0.6622897386550903,10.402904547464999,7.54278564453125,10.878178427064501,0.6867470741271973,4.429504871368408
128.png,hist_eq,0.6037550568580627,10.188009767017906,39.72821044921875,12.91417146517105,0.26401644945144653,7.7209062576293945
129.png,clahe,0.43436235189437866,6.026315261262814,10.18157958984375,5.692514938756908,0.3663625717163086,5.561539649963379
129.png,gamma,0.2811603248119354,6.17836566332394,11.22857666015625,6.6631447755348745,0.4843378961086273,5.073078155517578
129.png,log,0.23321077227592468,6.020274320301693,9.50360107421875,11.471920670799891,0.7150664925575256,6.567197799682617
129.png,retinex,0.5722580552101135,8.66381082743379,28.15814208984375,10.70773429827475,0.746137797832489,3.8606479167938232
